#
# Results on Tue, 17 Dec 2024 20:02:34 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36
# Design number was non-random = 3
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. id.
# 14. Comments.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,1,0,instructions,NULL,PennController,0,_Trial_,Start,1734465573921,undefined,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,1,0,instructions,NULL,PennController,0,_Header_,Start,1734465573921,undefined,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,1,0,instructions,NULL,PennController,0,_Header_,End,1734465573921,undefined,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,1,0,instructions,NULL,Scale,gender,Choice,ж,1734465597419,undefined,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,1,0,instructions,NULL,Scale,linguist,Choice,да,1734465600175,undefined,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,1,0,instructions,NULL,TextInput,age,Final,22,1734465601446,undefined,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,1,0,instructions,NULL,PennController,0,_Trial_,End,1734465601447,undefined,NULL
# 14. У меня самого сейчас возникли вопросы к организаторам этого мероприятия..
# 15. sam.
# 16. R.
# 17. high.
# 18. False.
# 19. Comments.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,24,0,experiment,NULL,PennController,24,_Trial_,Start,1734465601448,undefined,У меня самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,24,0,experiment,NULL,PennController,24,_Header_,Start,1734465601448,undefined,У меня самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,24,0,experiment,NULL,PennController,24,_Header_,End,1734465601448,undefined,У меня самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,24,0,experiment,NULL,Scale,judgement,Choice,7,1734465609229,undefined,У меня самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,24,0,experiment,NULL,PennController,24,_Trial_,End,1734465609231,undefined,У меня самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,False,NULL
# 14. У всех у нас сегодня очень интересные доклады..
# 15. vse.
# 16. L.
# 18. True.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,10,0,experiment,NULL,PennController,10,_Trial_,Start,1734465609233,undefined,У всех у нас сегодня очень интересные доклады.,vse,L,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,10,0,experiment,NULL,PennController,10,_Header_,Start,1734465609233,undefined,У всех у нас сегодня очень интересные доклады.,vse,L,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,10,0,experiment,NULL,PennController,10,_Header_,End,1734465609233,undefined,У всех у нас сегодня очень интересные доклады.,vse,L,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,10,0,experiment,NULL,Scale,judgement,Choice,7,1734465614056,undefined,У всех у нас сегодня очень интересные доклады.,vse,L,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,10,0,experiment,NULL,PennController,10,_Trial_,End,1734465614057,undefined,У всех у нас сегодня очень интересные доклады.,vse,L,high,True,NULL
# 14. Я каждый раз прошу у него помощи уставшего..
# 15. depic.
# 16. E.
# 17. low.
# 18. False.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,41,0,experiment,NULL,PennController,41,_Trial_,Start,1734465614059,undefined,Я каждый раз прошу у него помощи уставшего.,depic,E,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,41,0,experiment,NULL,PennController,41,_Header_,Start,1734465614059,undefined,Я каждый раз прошу у него помощи уставшего.,depic,E,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,41,0,experiment,NULL,PennController,41,_Header_,End,1734465614059,undefined,Я каждый раз прошу у него помощи уставшего.,depic,E,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,41,0,experiment,NULL,Scale,judgement,Choice,1,1734465619192,undefined,Я каждый раз прошу у него помощи уставшего.,depic,E,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,41,0,experiment,NULL,PennController,41,_Trial_,End,1734465619193,undefined,Я каждый раз прошу у него помощи уставшего.,depic,E,low,False,NULL
# 14. У нас у всех сегодня очень интересные доклады..
# 15. vse.
# 16. R.
# 17. high.
# 18. True.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,2,0,experiment,NULL,PennController,2,_Trial_,Start,1734465619193,undefined,У нас у всех сегодня очень интересные доклады.,vse,R,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,2,0,experiment,NULL,PennController,2,_Header_,Start,1734465619193,undefined,У нас у всех сегодня очень интересные доклады.,vse,R,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,2,0,experiment,NULL,PennController,2,_Header_,End,1734465619193,undefined,У нас у всех сегодня очень интересные доклады.,vse,R,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,2,0,experiment,NULL,Scale,judgement,Choice,7,1734465621372,undefined,У нас у всех сегодня очень интересные доклады.,vse,R,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,2,0,experiment,NULL,PennController,2,_Trial_,End,1734465621373,undefined,У нас у всех сегодня очень интересные доклады.,vse,R,high,True,NULL
# 14. И у больного него часто получается лучше%2C чем других..
# 15. depic.
# 16. L.
# 18. False.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,33,0,experiment,NULL,PennController,33,_Trial_,Start,1734465621375,undefined,И у больного него часто получается лучше%2C чем других.,depic,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,33,0,experiment,NULL,PennController,33,_Header_,Start,1734465621375,undefined,И у больного него часто получается лучше%2C чем других.,depic,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,33,0,experiment,NULL,PennController,33,_Header_,End,1734465621375,undefined,И у больного него часто получается лучше%2C чем других.,depic,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,33,0,experiment,NULL,Scale,judgement,Choice,1,1734465626914,undefined,И у больного него часто получается лучше%2C чем других.,depic,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,33,0,experiment,NULL,PennController,33,_Trial_,End,1734465626916,undefined,И у больного него часто получается лучше%2C чем других.,depic,L,high,False,NULL
# 14. У них каждого небось по куче денег..
# 15. kazhdy.
# 16. R.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,23,0,experiment,NULL,PennController,23,_Trial_,Start,1734465626917,undefined,У них каждого небось по куче денег.,kazhdy,R,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,23,0,experiment,NULL,PennController,23,_Header_,Start,1734465626917,undefined,У них каждого небось по куче денег.,kazhdy,R,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,23,0,experiment,NULL,PennController,23,_Header_,End,1734465626918,undefined,У них каждого небось по куче денег.,kazhdy,R,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,23,0,experiment,NULL,Scale,judgement,Choice,5,1734465631065,undefined,У них каждого небось по куче денег.,kazhdy,R,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,23,0,experiment,NULL,PennController,23,_Trial_,End,1734465631066,undefined,У них каждого небось по куче денег.,kazhdy,R,high,False,NULL
# 14. У нас недавно всех произошло трагическое событие..
# 15. vse.
# 16. E.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,34,0,experiment,NULL,PennController,34,_Trial_,Start,1734465631068,undefined,У нас недавно всех произошло трагическое событие.,vse,E,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,34,0,experiment,NULL,PennController,34,_Header_,Start,1734465631068,undefined,У нас недавно всех произошло трагическое событие.,vse,E,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,34,0,experiment,NULL,PennController,34,_Header_,End,1734465631068,undefined,У нас недавно всех произошло трагическое событие.,vse,E,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,34,0,experiment,NULL,Scale,judgement,Choice,1,1734465635341,undefined,У нас недавно всех произошло трагическое событие.,vse,E,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,34,0,experiment,NULL,PennController,34,_Trial_,End,1734465635342,undefined,У нас недавно всех произошло трагическое событие.,vse,E,high,False,NULL
# 14. У всех нас недавно произошло трагическое событие..
# 16. L.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,30,0,experiment,NULL,PennController,30,_Trial_,Start,1734465635343,undefined,У всех нас недавно произошло трагическое событие.,vse,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,30,0,experiment,NULL,PennController,30,_Header_,Start,1734465635343,undefined,У всех нас недавно произошло трагическое событие.,vse,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,30,0,experiment,NULL,PennController,30,_Header_,End,1734465635343,undefined,У всех нас недавно произошло трагическое событие.,vse,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,30,0,experiment,NULL,Scale,judgement,Choice,7,1734465637719,undefined,У всех нас недавно произошло трагическое событие.,vse,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,30,0,experiment,NULL,PennController,30,_Trial_,End,1734465637720,undefined,У всех нас недавно произошло трагическое событие.,vse,L,high,False,NULL
# 14. Она проверила у нас домашнее задание каждого..
# 15. kazhdy.
# 16. E.
# 17. low.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,39,0,experiment,NULL,PennController,39,_Trial_,Start,1734465637722,undefined,Она проверила у нас домашнее задание каждого.,kazhdy,E,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,39,0,experiment,NULL,PennController,39,_Header_,Start,1734465637722,undefined,Она проверила у нас домашнее задание каждого.,kazhdy,E,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,39,0,experiment,NULL,PennController,39,_Header_,End,1734465637722,undefined,Она проверила у нас домашнее задание каждого.,kazhdy,E,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,39,0,experiment,NULL,Scale,judgement,Choice,1,1734465640729,undefined,Она проверила у нас домашнее задание каждого.,kazhdy,E,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,39,0,experiment,NULL,PennController,39,_Trial_,End,1734465640729,undefined,Она проверила у нас домашнее задание каждого.,kazhdy,E,low,False,NULL
# 14. У самого меня сейчас возникли вопросы к организаторам этого мероприятия..
# 15. sam.
# 16. L.
# 17. high.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,32,0,experiment,NULL,PennController,32,_Trial_,Start,1734465640730,undefined,У самого меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,32,0,experiment,NULL,PennController,32,_Header_,Start,1734465640730,undefined,У самого меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,32,0,experiment,NULL,PennController,32,_Header_,End,1734465640730,undefined,У самого меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,32,0,experiment,NULL,Scale,judgement,Choice,1,1734465648300,undefined,У самого меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,32,0,experiment,NULL,PennController,32,_Trial_,End,1734465648302,undefined,У самого меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,False,NULL
# 14. У тебя и у пьяного иногда отлично голова работает..
# 15. depic.
# 16. R.
# 18. True.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,5,0,experiment,NULL,PennController,5,_Trial_,Start,1734465648304,undefined,У тебя и у пьяного иногда отлично голова работает.,depic,R,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,5,0,experiment,NULL,PennController,5,_Header_,Start,1734465648304,undefined,У тебя и у пьяного иногда отлично голова работает.,depic,R,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,5,0,experiment,NULL,PennController,5,_Header_,End,1734465648304,undefined,У тебя и у пьяного иногда отлично голова работает.,depic,R,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,5,0,experiment,NULL,Scale,judgement,Choice,7,1734465651742,undefined,У тебя и у пьяного иногда отлично голова работает.,depic,R,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,5,0,experiment,NULL,PennController,5,_Trial_,End,1734465651743,undefined,У тебя и у пьяного иногда отлично голова работает.,depic,R,high,True,NULL
# 14. У него теперь у самого почти нет денег..
# 15. sam.
# 16. E.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,16,0,experiment,NULL,PennController,16,_Trial_,Start,1734465651744,undefined,У него теперь у самого почти нет денег.,sam,E,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,16,0,experiment,NULL,PennController,16,_Header_,Start,1734465651744,undefined,У него теперь у самого почти нет денег.,sam,E,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,16,0,experiment,NULL,PennController,16,_Header_,End,1734465651744,undefined,У него теперь у самого почти нет денег.,sam,E,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,16,0,experiment,NULL,Scale,judgement,Choice,6,1734465656053,undefined,У него теперь у самого почти нет денег.,sam,E,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,16,0,experiment,NULL,PennController,16,_Trial_,End,1734465656054,undefined,У него теперь у самого почти нет денег.,sam,E,high,True,NULL
# 14. Я каждый раз прошу помощи у него уставшего..
# 15. depic.
# 16. R.
# 17. low.
# 18. False.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,29,0,experiment,NULL,PennController,29,_Trial_,Start,1734465656056,undefined,Я каждый раз прошу помощи у него уставшего.,depic,R,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,29,0,experiment,NULL,PennController,29,_Header_,Start,1734465656056,undefined,Я каждый раз прошу помощи у него уставшего.,depic,R,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,29,0,experiment,NULL,PennController,29,_Header_,End,1734465656056,undefined,Я каждый раз прошу помощи у него уставшего.,depic,R,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,29,0,experiment,NULL,Scale,judgement,Choice,3,1734465661427,undefined,Я каждый раз прошу помощи у него уставшего.,depic,R,low,False,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,29,0,experiment,NULL,PennController,29,_Trial_,End,1734465661428,undefined,Я каждый раз прошу помощи у него уставшего.,depic,R,low,False,NULL
# 14. У него у самого теперь почти нет денег..
# 15. sam.
# 17. high.
# 18. True.
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,4,0,experiment,NULL,PennController,4,_Trial_,Start,1734465661428,undefined,У него у самого теперь почти нет денег.,sam,R,high,True,NULL
1734465754,a7fa8215f81f1beca289d1497229968d,PennController,4,0,experiment,NULL,PennController,4,_Header_,Start,1734465661428,undefined,У него у самого теперь почти нет денег.,sam,R,high,True,NULL
